AK,RGN,KUL,320,Airbus A320
AK,SBW,JHB,320,Airbus A320
AK,SBW,KCH,320,Airbus A320
AK,SBW,KUL,320,Airbus A320
AK,SDK,BKI,320,Airbus A320
AK,SDK,KUL,320,Airbus A320
AK,SGN,KUL,320,Airbus A320
AK,SIN,BKI,320,Airbus A320
AK,SIN,KBR,320,Airbus A320
AK,SIN,KCH,320,Airbus A320
AK,SIN,KUL,320,Airbus A320
AK,SIN,LGK,320,Airbus A320
AK,SIN,MYY,320,Airbus A320
AK,SIN,PEN,320,Airbus A320
AK,SIN,TGG,320,Airbus A320
AK,SOC,KUL,320,Airbus A320
AK,SRG,KUL,320,Airbus A320
AK,SUB,KUL,320,Airbus A320
AK,SZX,BKI,320,Airbus A320
AK,SZX,KUL,320,Airbus A320
AK,TGG,KUL,320,Airbus A320
AK,TGG,MYY,320,Airbus A320
AK,TGG,SIN,320,Airbus A320
AK,TPE,BKI,320,Airbus A320
AK,TRZ,KUL,320,Airbus A320
AK,TWU,BKI,320,Airbus A320
AK,TWU,JHB,320,Airbus A320
AK,TWU,KUL,320,Airbus A320
AK,UPG,KUL,320,Airbus A320
AK,URT,KUL,320,Airbus A320
AK,VTE,KUL,320,Airbus A320
AM,ABY,ATL,CRJ,Unknown (CRJ)
AM,ACA,MEX,737,Boeing 737
AM,ACA,MEX,ERJ,Unknown (ERJ)
AM,ACA,MEX,E70,Embraer 170
AM,ACA,MEX,EMJ,Unknown (EMJ)
AM,ACA,MEX,E75,Embraer 175
AM,ACA,TLC,ERJ,Unknown (ERJ)
AM,AGU,MEX,E75,Embraer 175
AM,AGU,MEX,EMJ,Unknown (EMJ)
AM,AGU,MEX,ERJ,Unknown (ERJ)
AM,AGU,MEX,E70,Embraer 170
AM,AGU,MTY,ERJ,Unknown (ERJ)
AM,ALB,ATL,M88,McDonnell Douglas MD-88
AM,AQP,JUL,319,Airbus A319
AM,ATL,ABY,CRJ,Unknown (CRJ)
AM,ATL,ALB,CR9,Canadair Regional Jet 900
AM,ATL,ALB,M88,McDonnell Douglas MD-88
AM,ATL,BDL,M88,McDonnell Douglas MD-88
AM,ATL,BDL,73W,Unknown (73W)
AM,ATL,BNA,M88,McDonnell Douglas MD-88
AM,ATL,BNA,320,Airbus A320
AM,ATL,BOS,M90,McDonnell Douglas MD-90
AM,ATL,BOS,757,Boeing 757
AM,ATL,BOS,738,Boeing 737-800
AM,ATL,BOS,M88,McDonnell Douglas MD-88
AM,ATL,BOS,320,Airbus A320
AM,ATL,BOS,319,Airbus A319
AM,ATL,BWI,M90,McDonnell Douglas MD-90
AM,ATL,BWI,757,Boeing 757
AM,ATL,BWI,320,Airbus A320
AM,ATL,BWI,M88,McDonnell Douglas MD-88
AM,ATL,CDG,76W,Unknown (76W)
AM,ATL,CLE,717,Boeing 717
AM,ATL,CMH,M88,McDonnell Douglas MD-88
AM,ATL,CUN,M88,McDonnell Douglas MD-88
AM,ATL,CUN,757,Boeing 757
AM,ATL,CUN,320,Airbus A320
AM,ATL,CVG,738,Boeing 737-800
AM,ATL,CVG,M88,McDonnell Douglas MD-88
AM,ATL,CVG,319,Airbus A319
AM,ATL,CZM,M88,McDonnell Douglas MD-88
AM,ATL,CZM,319,Airbus A319
AM,ATL,DCA,M90,McDonnell Douglas MD-90
AM,ATL,DCA,M88,McDonnell Douglas MD-88
AM,ATL,DEN,M90,McDonnell Douglas MD-90
AM,ATL,DEN,738,Boeing 737-800
AM,ATL,DEN,757,Boeing 757
AM,ATL,DTW,M88,McDonnell Douglas MD-88
AM,ATL,DTW,M90,McDonnell Douglas MD-90
AM,ATL,DTW,757,Boeing 757
AM,ATL,EWR,717,Boeing 717
AM,ATL,FCO,333,Airbus A330-300
AM,ATL,GDL,320,Airbus A320
AM,ATL,IAD,M88,McDonnell Douglas MD-88
AM,ATL,IND,M88,McDonnell Douglas MD-88
AM,ATL,IND,M90,McDonnell Douglas MD-90
AM,ATL,JAX,757,Boeing 757
AM,ATL,JFK,738,Boeing 737-800
AM,ATL,JFK,319,Airbus A319
AM,ATL,JFK,73H,Unknown (73H)
AM,ATL,LGA,757,Boeing 757
AM,ATL,LGA,M88,McDonnell Douglas MD-88
AM,ATL,LGA,739,Boeing 737-900
AM,ATL,LGA,73H,Unknown (73H)
AM,ATL,LGA,320,Airbus A320
AM,ATL,LGA,73W,Unknown (73W)
AM,ATL,MAD,764,Boeing 767-400
AM,ATL,MCI,M88,McDonnell Douglas MD-88
AM,ATL,MCI,M90,McDonnell Douglas MD-90
AM,ATL,MCI,757,Boeing 757
AM,ATL,MCO,757,Boeing 757
AM,ATL,MEM,320,Airbus A320
AM,ATL,MEM,M88,McDonnell Douglas MD-88
AM,ATL,MEX,73W,Unknown (73W)
AM,ATL,MEX,738,Boeing 737-800
AM,ATL,MEX,73H,Unknown (73H)
AM,ATL,MEX,EMJ,Unknown (EMJ)
AM,ATL,MIA,M90,McDonnell Douglas MD-90
AM,ATL,MSP,320,Airbus A320
AM,ATL,MSP,757,Boeing 757
AM,ATL,MSP,M90,McDonnell Douglas MD-90
AM,ATL,MSP,739,Boeing 737-900
AM,ATL,MSY,757,Boeing 757
AM,ATL,MTY,CR9,Canadair Regional Jet 900
AM,ATL,PHL,757,Boeing 757
AM,ATL,PHL,M88,McDonnell Douglas MD-88
AM,ATL,PHL,M90,McDonnell Douglas MD-90
AM,ATL,PHL,73H,Unknown (73H)
AM,ATL,PIT,M88,McDonnell Douglas MD-88
AM,ATL,PIT,CR9,Canadair Regional Jet 900
AM,ATL,PVR,757,Boeing 757
AM,ATL,RDU,M88,McDonnell Douglas MD-88
AM,ATL,RDU,738,Boeing 737-800
AM,ATL,RDU,M90,McDonnell Douglas MD-90
AM,ATL,RDU,739,Boeing 737-900
AM,ATL,RDU,320,Airbus A320
AM,ATL,RIC,73H,Unknown (73H)
AM,ATL,RIC,M90,McDonnell Douglas MD-90
AM,ATL,RIC,M88,McDonnell Douglas MD-88
AM,ATL,SEA,739,Boeing 737-900
AM,ATL,SEA,763,Boeing 767-300
AM,ATL,SEA,757,Boeing 757
AM,ATL,SEA,738,Boeing 737-800
AM,ATL,SJD,73W,Unknown (73W)
AM,ATL,SJD,738,Boeing 737-800
AM,ATL,SLC,757,Boeing 757
AM,ATL,STL,M90,McDonnell Douglas MD-90
AM,ATL,STL,717,Boeing 717
AM,ATL,STL,319,Airbus A319
AM,ATL,STL,M88,McDonnell Douglas MD-88
AM,ATL,XNA,CR7,Canadair Regional Jet 700
AM,ATL,XNA,CR9,Canadair Regional Jet 900
AM,ATL,YUL,CR9,Canadair Regional Jet 900
AM,ATL,YUL,CR7,Canadair Regional Jet 700
AM,BDL,ATL,73W,Unknown (73W)
AM,BDL,ATL,M88,McDonnell Douglas MD-88
AM,BJX,MEX,EMJ,Unknown (EMJ)
AM,BJX,MEX,E70,Embraer 170
AM,BJX,MEX,ERJ,Unknown (ERJ)
AM,BJX,MTY,ERJ,Unknown (ERJ)
AM,BJX,SFO,738,Boeing 737-800
AM,BJX,TIJ,EMJ,Unknown (EMJ)
AM,BOG,MEX,737,Boeing 737
AM,BOS,ATL,757,Boeing 757
AM,BOS,ATL,M90,McDonnell Douglas MD-90
AM,BOS,ATL,M88,McDonnell Douglas MD-88
AM,BOS,ATL,320,Airbus A320
AM,BOS,CUN,757,Boeing 757
AM,BRU,MAD,E90,Embraer 190
AM,BWI,ATL,M88,McDonnell Douglas MD-88
AM,BWI,ATL,757,Boeing 757
AM,BWI,ATL,73W,Unknown (73W)
AM,BWI,ATL,320,Airbus A320
AM,CCS,MEX,737,Boeing 737
AM,CDG,ATL,76W,Unknown (76W)
AM,CDG,LYS,319,Airbus A319
AM,CDG,MEX,787,Boeing 787
AM,CDG,TLS,320,Airbus A320
AM,CEN,GDL,ERJ,Unknown (ERJ)
AM,CEN,HMO,ERJ,Unknown (ERJ)
AM,CEN,MEX,E70,Embraer 170
AM,CJS,CUU,ERJ,Unknown (ERJ)
AM,CJS,HMO,ERJ,Unknown (ERJ)
AM,CJS,MEX,EMJ,Unknown (EMJ)
AM,CJS,MTY,ERJ,Unknown (ERJ)
AM,CJS,TIJ,ERJ,Unknown (ERJ)
AM,CLE,ATL,717,Boeing 717
AM,CLQ,MEX,ATR,Aerospatiale/Alenia ATR 42-600
AM,CME,MEX,737,Boeing 737
AM,CME,MEX,EMJ,Unknown (EMJ)
AM,CME,MEX,E70,Embraer 170
AM,CME,MEX,ERJ,Unknown (ERJ)
AM,CMH,ATL,M88,McDonnell Douglas MD-88
AM,CPE,MEX,EMJ,Unknown (EMJ)
AM,CPE,MEX,E70,Embraer 170
AM,CUL,GDL,ERJ,Unknown (ERJ)
AM,CUL,HMO,ERJ,Unknown (ERJ)
AM,CUL,MEX,EMJ,Unknown (EMJ)
AM,CUL,MEX,737,Boeing 737
AM,CUL,MTY,ERJ,Unknown (ERJ)
AM,CUL,TIJ,738,Boeing 737-800
AM,CUN,ATL,757,Boeing 757
AM,CUN,ATL,320,Airbus A320
AM,CUN,BOS,757,Boeing 757
AM,CUN,DTW,320,Airbus A320
AM,CUN,HAV,737,Boeing 737
AM,CUN,IND,320,Airbus A320
AM,CUN,JFK,738,Boeing 737-800
AM,CUN,LAX,738,Boeing 737-800
AM,CUN,MAD,333,Airbus A330-300
AM,CUN,MCO,757,Boeing 757
AM,MEX,MAM,ERJ,Unknown (ERJ)
AM,CUN,MEX,738,Boeing 737-800
AM,CUN,MEX,737,Boeing 737
AM,CUN,MEX,762,Boeing 767-200
AM,CUN,MEX,EMJ,Unknown (EMJ)
AM,CUN,MEX,763,Boeing 767-300
AM,CUN,MEX,787,Boeing 787
AM,CUN,MSP,320,Airbus A320
AM,CUN,PTY,738,Boeing 737-800
AM,CUN,PTY,73G,Boeing 737-700
AM,CUN,RDU,M88,McDonnell Douglas MD-88
AM,CUN,SLC,320,Airbus A320
AM,CUU,CJS,ERJ,Unknown (ERJ)
AM,CUU,GDL,ERJ,Unknown (ERJ)
AM,CUU,HMO,ERJ,Unknown (ERJ)
AM,CUU,MEX,737,Boeing 737
AM,CUU,MEX,EMJ,Unknown (EMJ)
AM,CUU,MTY,ERJ,Unknown (ERJ)
AM,CUU,TRC,ERJ,Unknown (ERJ)
AM,CUZ,LIM,319,Airbus A319
AM,CVG,ATL,738,Boeing 737-800
AM,CVG,CUN,M88,McDonnell Douglas MD-88
AM,CVM,MEX,ATR,Aerospatiale/Alenia ATR 42-600
AM,CZM,ATL,M88,McDonnell Douglas MD-88
AM,CZM,ATL,319,Airbus A319
AM,DCA,ATL,738,Boeing 737-800
AM,DCA,ATL,M90,McDonnell Douglas MD-90
AM,DCA,ATL,M88,McDonnell Douglas MD-88
AM,DCA,ATL,73H,Unknown (73H)
AM,DEN,ATL,M90,McDonnell Douglas MD-90
AM,DEN,ATL,738,Boeing 737-800
AM,DFW,MEX,EMJ,Unknown (EMJ)
AM,DGO,MEX,EMJ,Unknown (EMJ)
AM,DGO,MEX,ERJ,Unknown (ERJ)
AM,DGO,TIJ,EMJ,Unknown (EMJ)
AM,DTW,ATL,73H,Unknown (73H)
AM,DTW,ATL,757,Boeing 757
AM,DTW,ATL,739,Boeing 737-900
AM,DTW,CUN,320,Airbus A320
AM,DTW,MEX,319,Airbus A319
AM,DTW,MTY,319,Airbus A319
AM,EWR,ATL,717,Boeing 717
AM,EWR,ATL,319,Airbus A319
AM,EZE,MEX,777,Boeing 777
AM,EZE,MEX,763,Boeing 767-300
AM,EZE,MEX,762,Boeing 767-200
AM,FAT,GDL,738,Boeing 737-800
AM,FCO,ATL,333,Airbus A330-300
AM,GDL,ATL,320,Airbus A320
AM,GDL,CEN,ERJ,Unknown (ERJ)
AM,GDL,CUL,ERJ,Unknown (ERJ)
AM,GDL,CUU,ERJ,Unknown (ERJ)
AM,GDL,FAT,738,Boeing 737-800
AM,GDL,HMO,ERJ,Unknown (ERJ)
AM,GDL,LAP,ERJ,Unknown (ERJ)
AM,GDL,LAX,738,Boeing 737-800
AM,GDL,MEX,737,Boeing 737
AM,GDL,MEX,EMJ,Unknown (EMJ)
AM,GDL,MEX,E70,Embraer 170
AM,GDL,MEX,E75,Embraer 175
AM,GDL,MEX,738,Boeing 737-800
AM,GDL,MEX,ERJ,Unknown (ERJ)
AM,GDL,MTY,ERJ,Unknown (ERJ)
AM,GDL,MZT,ERJ,Unknown (ERJ)
AM,GDL,ONT,738,Boeing 737-800
AM,GDL,ORD,737,Boeing 737
AM,GDL,PTY,E90,Embraer 190
AM,GDL,PVR,ERJ,Unknown (ERJ)
AM,GDL,SFO,738,Boeing 737-800
AM,GDL,SJC,73H,Unknown (73H)
AM,GDL,SMF,738,Boeing 737-800
AM,GDL,TIJ,738,Boeing 737-800
AM,GDL,TLC,ERJ,Unknown (ERJ)
AM,GDL,TRC,ERJ,Unknown (ERJ)
AM,GRU,MEX,777,Boeing 777
AM,GUA,MEX,EMJ,Unknown (EMJ)
AM,GUA,TAP,ERJ,Unknown (ERJ)
AM,HAV,CUN,737,Boeing 737
AM,HAV,MEX,737,Boeing 737
AM,HMO,CEN,ERJ,Unknown (ERJ)
AM,HMO,CJS,ERJ,Unknown (ERJ)
AM,HMO,CUL,ERJ,Unknown (ERJ)
AM,HMO,CUU,ERJ,Unknown (ERJ)
AM,HMO,GDL,ERJ,Unknown (ERJ)
AM,HMO,LAX,ERJ,Unknown (ERJ)
AM,HMO,LMM,ERJ,Unknown (ERJ)
AM,HMO,MEX,737,Boeing 737
AM,HMO,MTY,ERJ,Unknown (ERJ)
AM,HMO,MXL,ERJ,Unknown (ERJ)
AM,HMO,PHX,ERJ,Unknown (ERJ)
AM,HMO,TIJ,ERJ,Unknown (ERJ)
AM,HUX,MEX,EMJ,Unknown (EMJ)
AM,IAD,ATL,M88,McDonnell Douglas MD-88
AM,IAD,MEX,737,Boeing 737
AM,IAH,MEX,EMJ,Unknown (EMJ)
AM,IND,ATL,M88,McDonnell Douglas MD-88
AM,IND,ATL,M90,McDonnell Douglas MD-90
AM,IND,CUN,320,Airbus A320
AM,JAL,MEX,ATR,Aerospatiale/Alenia ATR 42-600
AM,JAX,ATL,757,Boeing 757
AM,JAX,ATL,M90,McDonnell Douglas MD-90
AM,JAX,ATL,738,Boeing 737-800
AM,JFK,ATL,752,Boeing 757-200
AM,JFK,ATL,319,Airbus A319
AM,JFK,ATL,757,Boeing 757
AM,JFK,ATL,738,Boeing 737-800
AM,JFK,CUN,738,Boeing 737-800
AM,JFK,MEX,738,Boeing 737-800
AM,JFK,MEX,787,Boeing 787
AM,JUL,CUZ,319,Airbus A319
AM,LAP,GDL,ERJ,Unknown (ERJ)
AM,LAP,MEX,EMJ,Unknown (EMJ)
AM,LAS,MEX,737,Boeing 737
AM,LAS,MTY,737,Boeing 737
AM,LAX,CUN,738,Boeing 737-800
AM,LAX,GDL,738,Boeing 737-800
AM,LAX,HMO,ERJ,Unknown (ERJ)
AM,LAX,MEX,737,Boeing 737
AM,LAX,MZT,739,Boeing 737-900
AM,LAX,PVR,739,Boeing 737-900
AM,LAX,PVR,320,Airbus A320
AM,LAX,PVR,73H,Unknown (73H)
AM,LAX,SJD,73J,Unknown (73J)
AM,LAX,SJD,734,Boeing 737-400
AM,LAX,ZIH,739,Boeing 737-900
AM,LAX,ZLO,73H,Unknown (73H)
AM,LGA,ATL,M88,McDonnell Douglas MD-88
AM,LGA,ATL,757,Boeing 757
AM,LGA,ATL,738,Boeing 737-800
AM,LHR,MEX,763,Boeing 767-300
AM,LHR,MEX,787,Boeing 787
AM,LIM,AQP,319,Airbus A319
AM,LIM,LPB,319,Airbus A319
AM,LIM,MEX,763,Boeing 767-300
AM,LIM,MEX,738,Boeing 737-800
AM,LIM,MEX,762,Boeing 767-200
AM,LIM,VVI,319,Airbus A319
AM,LMM,HMO,ERJ,Unknown (ERJ)
AM,LMM,MEX,E70,Embraer 170
AM,LMM,MZT,ERJ,Unknown (ERJ)
AM,LPB,LIM,319,Airbus A319
AM,LZC,MEX,ATR,Aerospatiale/Alenia ATR 42-600
AM,MAD,ATL,764,Boeing 767-400
AM,MAD,BRU,E90,Embraer 190
AM,MAD,CUN,333,Airbus A330-300
AM,MAD,MEX,777,Boeing 777
AM,MAD,MEX,787,Boeing 787
AM,MAD,MEX,762,Boeing 767-200
AM,MAM,MEX,ERJ,Unknown (ERJ)
AM,MCI,ATL,757,Boeing 757
AM,MCI,ATL,M88,McDonnell Douglas MD-88
AM,MCI,ATL,M90,McDonnell Douglas MD-90
AM,MCO,ATL,757,Boeing 757
AM,MCO,ATL,753,Boeing 757-300
AM,MCO,ATL,763,Boeing 767-300
AM,MCO,CUN,757,Boeing 757
AM,MCO,MEX,737,Boeing 737
AM,MEM,ATL,M88,McDonnell Douglas MD-88
AM,MEM,ATL,320,Airbus A320
AM,MEX,ACA,ERJ,Unknown (ERJ)
AM,MEX,ACA,737,Boeing 737
AM,MEX,ACA,EMJ,Unknown (EMJ)
AM,MEX,ACA,E70,Embraer 170
AM,MEX,ACA,E75,Embraer 175
AM,MEX,AGU,EMJ,Unknown (EMJ)
AM,MEX,AGU,ERJ,Unknown (ERJ)
AM,MEX,AGU,E75,Embraer 175
AM,MEX,AGU,E70,Embraer 170
AM,MEX,ATL,73H,Unknown (73H)
AM,MEX,ATL,73W,Unknown (73W)
AM,MEX,ATL,738,Boeing 737-800
AM,MEX,ATL,EMJ,Unknown (EMJ)
AM,MEX,BJX,E70,Embraer 170
AM,MEX,BJX,EMJ,Unknown (EMJ)
AM,MEX,BJX,ERJ,Unknown (ERJ)
AM,MEX,BOG,737,Boeing 737
AM,MEX,CCS,737,Boeing 737
AM,MEX,CDG,787,Boeing 787
AM,MEX,CEN,E70,Embraer 170
AM,MEX,CJS,EMJ,Unknown (EMJ)
AM,MEX,CLQ,ATR,Aerospatiale/Alenia ATR 42-600
AM,MEX,CME,737,Boeing 737
AM,MEX,CME,EMJ,Unknown (EMJ)
AM,MEX,CME,E70,Embraer 170
AM,MEX,CME,ERJ,Unknown (ERJ)
AM,MEX,CPE,EMJ,Unknown (EMJ)
AM,MEX,CPE,E70,Embraer 170
AM,MEX,CUL,EMJ,Unknown (EMJ)
AM,MEX,CUL,737,Boeing 737
AM,MEX,CUN,762,Boeing 767-200
AM,MEX,CUN,737,Boeing 737
AM,MEX,CUN,738,Boeing 737-800
AM,MEX,CUN,EMJ,Unknown (EMJ)
AM,MEX,CUN,763,Boeing 767-300
AM,MEX,CUN,787,Boeing 787
AM,MEX,CUU,EMJ,Unknown (EMJ)
AM,MEX,CUU,737,Boeing 737
AM,MEX,CVM,ATR,Aerospatiale/Alenia ATR 42-600
AM,MEX,DFW,EMJ,Unknown (EMJ)
AM,MEX,DGO,EMJ,Unknown (EMJ)
AM,MEX,DGO,ERJ,Unknown (ERJ)
AM,MEX,DTW,319,Airbus A319
AM,MEX,EZE,763,Boeing 767-300
AM,MEX,EZE,762,Boeing 767-200
AM,MEX,EZE,777,Boeing 777
AM,MEX,GDL,737,Boeing 737
AM,MEX,GDL,EMJ,Unknown (EMJ)
AM,MEX,GDL,E70,Embraer 170
AM,MEX,GDL,E75,Embraer 175
AM,MEX,GDL,738,Boeing 737-800
AM,MEX,GDL,ERJ,Unknown (ERJ)
AM,MEX,GRU,777,Boeing 777
AM,MEX,GUA,EMJ,Unknown (EMJ)
AM,MEX,HAV,737,Boeing 737
AM,MEX,HMO,737,Boeing 737
AM,MEX,HUX,EMJ,Unknown (EMJ)
AM,MEX,IAD,737,Boeing 737
AM,MEX,IAH,EMJ,Unknown (EMJ)
AM,MEX,JAL,ATR,Aerospatiale/Alenia ATR 42-600
AM,MEX,JFK,738,Boeing 737-800
AM,MEX,JFK,787,Boeing 787
AM,MEX,LAP,EMJ,Unknown (EMJ)
AM,MEX,LAS,737,Boeing 737
AM,MEX,LAX,737,Boeing 737
AM,MEX,LHR,787,Boeing 787
AM,MEX,LIM,762,Boeing 767-200
AM,MEX,LIM,738,Boeing 737-800
AM,MEX,LIM,763,Boeing 767-300
AM,MEX,LMM,E70,Embraer 170
AM,MEX,LZC,ATR,Aerospatiale/Alenia ATR 42-600
AM,MEX,MAD,777,Boeing 777
AM,MEX,MAD,787,Boeing 787
AM,MEX,MAD,762,Boeing 767-200
AM,MEX,MCO,737,Boeing 737
AM,MEX,MIA,737,Boeing 737
AM,MEX,MID,737,Boeing 737
AM,MEX,MID,EMJ,Unknown (EMJ)
AM,MEX,MID,E70,Embraer 170
AM,MEX,MID,ERJ,Unknown (ERJ)
AM,MEX,MLM,ERJ,Unknown (ERJ)
AM,MEX,MTT,EMJ,Unknown (EMJ)
AM,MEX,MTT,ERJ,Unknown (ERJ)
AM,MEX,MTT,E75,Embraer 175
AM,MEX,MTY,737,Boeing 737
AM,MEX,MTY,738,Boeing 737-800
AM,MEX,MTY,EMJ,Unknown (EMJ)
AM,MEX,MTY,ERJ,Unknown (ERJ)
AM,MEX,MXL,737,Boeing 737
AM,MEX,MZT,EMJ,Unknown (EMJ)
AM,MEX,NLD,ERJ,Unknown (ERJ)
AM,MEX,OAX,E75,Embraer 175
AM,MEX,OAX,ERJ,Unknown (ERJ)
AM,MEX,ORD,737,Boeing 737
AM,MEX,PAZ,ERJ,Unknown (ERJ)
AM,MEX,PDS,CRJ,Unknown (CRJ)
AM,MEX,PTY,738,Boeing 737-800
AM,MEX,PTY,73G,Boeing 737-700
AM,MEX,PVR,738,Boeing 737-800
AM,MEX,PVR,ERJ,Unknown (ERJ)
AM,MEX,PVR,737,Boeing 737
AM,MEX,PVR,EMJ,Unknown (EMJ)
AM,MEX,PXM,ATR,Aerospatiale/Alenia ATR 42-600
AM,MEX,REX,E70,Embraer 170
AM,MEX,SAL,EMJ,Unknown (EMJ)
AM,MEX,SAP,E70,Embraer 170
AM,MEX,SAT,EMJ,Unknown (EMJ)
AM,MEX,SCL,762,Boeing 767-200
AM,MEX,SCL,763,Boeing 767-300
AM,MEX,SFO,737,Boeing 737
AM,MEX,SJD,EMJ,Unknown (EMJ)
AM,MEX,SJD,738,Boeing 737-800
AM,MEX,SJD,737,Boeing 737
AM,MEX,SJD,ERJ,Unknown (ERJ)
AM,MEX,SJO,738,Boeing 737-800
AM,MEX,SLP,ERJ,Unknown (ERJ)
AM,MEX,SLW,ERJ,Unknown (ERJ)
AM,MEX,TAM,E70,Embraer 170
AM,MEX,TAM,ERJ,Unknown (ERJ)
AM,MEX,TAM,E75,Embraer 175
AM,MEX,TAM,EMJ,Unknown (EMJ)
AM,MEX,TAP,E70,Embraer 170
AM,MEX,TAP,EMJ,Unknown (EMJ)
AM,MEX,TAP,ERJ,Unknown (ERJ)
AM,MEX,TAP,E75,Embraer 175
AM,MEX,TGZ,ERJ,Unknown (ERJ)
AM,MEX,TGZ,EMJ,Unknown (EMJ)
AM,MEX,TIJ,737,Boeing 737
AM,MEX,TIJ,787,Boeing 787
AM,MEX,TIJ,777,Boeing 777
AM,MEX,TIJ,762,Boeing 767-200
AM,MEX,TPQ,CRJ,Unknown (CRJ)
AM,MEX,TPQ,ATR,Aerospatiale/Alenia ATR 42-600
AM,MEX,TRC,EMJ,Unknown (EMJ)
AM,MEX,UIO,737,Boeing 737
AM,MEX,VER,E75,Embraer 175
AM,MEX,VER,AT7,Aerospatiale/Alenia ATR 72
AM,MEX,VSA,EMJ,Unknown (EMJ)
AM,MEX,VSA,737,Boeing 737
AM,MEX,VSA,ERJ,Unknown (ERJ)
AM,MEX,VSA,E70,Embraer 170
AM,MEX,YUL,738,Boeing 737-800
AM,MEX,ZCL,ERJ,Unknown (ERJ)
AM,MEX,ZIH,ERJ,Unknown (ERJ)
AM,MEX,ZIH,EMJ,Unknown (EMJ)
AM,MEX,ZLO,E75,Embraer 175
AM,MEX,ZLO,ERJ,Unknown (ERJ)
AM,MIA,ATL,M88,McDonnell Douglas MD-88
AM,MIA,ATL,M90,McDonnell Douglas MD-90
AM,MIA,MEX,737,Boeing 737
AM,MIA,MID,EMJ,Unknown (EMJ)
AM,MID,MEX,737,Boeing 737
AM,MID,MEX,EMJ,Unknown (EMJ)
AM,MID,MEX,E70,Embraer 170
AM,MID,MEX,ERJ,Unknown (ERJ)
AM,MID,MIA,EMJ,Unknown (EMJ)
AM,MID,VSA,AT7,Aerospatiale/Alenia ATR 72
AM,MKE,ATL,M90,McDonnell Douglas MD-90
AM,MLM,MEX,ERJ,Unknown (ERJ)
AM,MLM,SFO,738,Boeing 737-800
AM,MRS,CDG,319,Airbus A319
AM,MSP,ATL,320,Airbus A320
AM,MSP,ATL,757,Boeing 757
AM,MSP,CUN,320,Airbus A320
AM,MSY,ATL,M88,McDonnell Douglas MD-88
AM,MSY,ATL,757,Boeing 757
AM,MSY,ATL,M90,McDonnell Douglas MD-90
AM,MTT,MEX,EMJ,Unknown (EMJ)
AM,MTT,MEX,ERJ,Unknown (ERJ)
AM,MTT,MEX,E75,Embraer 175
AM,MTY,AGU,ERJ,Unknown (ERJ)
AM,MTY,ATL,CR9,Canadair Regional Jet 900
AM,MTY,BJX,ERJ,Unknown (ERJ)
AM,MTY,CJS,ERJ,Unknown (ERJ)
AM,MTY,CUL,ERJ,Unknown (ERJ)
AM,MTY,CUU,ERJ,Unknown (ERJ)
AM,MTY,DTW,319,Airbus A319
AM,MTY,GDL,ERJ,Unknown (ERJ)
AM,MTY,HMO,ERJ,Unknown (ERJ)
AM,MTY,LAS,737,Boeing 737
AM,MTY,MEX,737,Boeing 737
AM,MTY,MEX,EMJ,Unknown (EMJ)
AM,MTY,MEX,ERJ,Unknown (ERJ)
AM,MTY,PBC,ERJ,Unknown (ERJ)
AM,MTY,PTY,E90,Embraer 190
AM,MTY,QRO,ERJ,Unknown (ERJ)
AM,MTY,SAT,ERJ,Unknown (ERJ)
AM,MTY,TAM,AT7,Aerospatiale/Alenia ATR 72
AM,MTY,TLC,ERJ,Unknown (ERJ)
AM,MTY,VER,ERJ,Unknown (ERJ)
AM,MXL,HMO,ERJ,Unknown (ERJ)
AM,MXL,MEX,737,Boeing 737
AM,MZT,GDL,ERJ,Unknown (ERJ)
AM,MZT,LAX,739,Boeing 737-900
AM,MZT,LMM,ERJ,Unknown (ERJ)
AM,MZT,MEX,EMJ,Unknown (EMJ)
AM,NLD,MEX,ERJ,Unknown (ERJ)
AM,NRT,MEX,787,Boeing 787
AM,OAX,MEX,E75,Embraer 175
AM,OAX,MEX,ERJ,Unknown (ERJ)
AM,ONT,GDL,738,Boeing 737-800
AM,ORD,GDL,737,Boeing 737
AM,ORD,MEX,737,Boeing 737
AM,PAP,PTY,73G,Boeing 737-700
AM,PAP,PTY,738,Boeing 737-800
AM,PAZ,MEX,ERJ,Unknown (ERJ)
AM,PAZ,REX,ATR,Aerospatiale/Alenia ATR 42-600
AM,PAZ,VSA,ATR,Aerospatiale/Alenia ATR 42-600
AM,PBC,MTY,ERJ,Unknown (ERJ)
AM,PDS,MEX,CRJ,Unknown (CRJ)
AM,PHL,ATL,M88,McDonnell Douglas MD-88
AM,PHL,ATL,757,Boeing 757
AM,PHL,ATL,M90,McDonnell Douglas MD-90
AM,PHX,HMO,ERJ,Unknown (ERJ)
AM,PIT,ATL,M88,McDonnell Douglas MD-88
AM,PIT,ATL,320,Airbus A320
AM,POS,PTY,73G,Boeing 737-700
AM,POS,PTY,E90,Embraer 190
AM,PTY,CUN,738,Boeing 737-800
AM,PTY,CUN,73G,Boeing 737-700
AM,PTY,GDL,E90,Embraer 190
AM,PTY,MEX,738,Boeing 737-800
AM,PTY,MEX,73G,Boeing 737-700
AM,PTY,MTY,E90,Embraer 190
AM,PTY,PAP,73G,Boeing 737-700
AM,PTY,PAP,738,Boeing 737-800
AM,PTY,POS,73G,Boeing 737-700
AM,PTY,POS,E90,Embraer 190
AM,PVG,TIJ,777,Boeing 777
